"address","name","balance","spendable","excludableBalance","chain"
0x72bb9cebc8b9f5117d40dea16297c20c3c98d8ee,,190.75420575443093,190.75420575443093,,mainnet
0x74e8ec02ee819f971ad2297b12eaf0a86c4388d5,,376.9652770538993,376.9652770538993,,mainnet
0x9eda9317771080ec5c5da3b88b4d349103d18eec,,0,0,,mainnet
0xd42d4f9cf1288c888b7890899d4da98a678af4c4,,0.7083154056893737,0.7083154056893737,,mainnet
0x0d8c482eb3d14f870f397b4c26831f63b35d7cea,,3567.2456380861886,3567.2456380861886,,mainnet
0x9231839f4112672494d561540c66f6ffd850b1ab,,0,0,,mainnet
0xee9e75a3076da662449ee553975411c03ae631bd,,0,0,,mainnet
0xefabbf0900e7f126c8327018a1d82cf02604ead3,,0,0,,mainnet
0x5d9227d48c7411f6cda879d497bd64bb81e3223b,,0.345018951017931,0.345018951017931,,mainnet
0x4b645754215a67d775d3c08e9d76c514f1c94e0b,,397.9517729930284,397.9517729930284,,mainnet
0x2a0460953b2c527770c67b5627590155ef6fff4f,,0,0,,mainnet
0x2934588cf0ab0a92df6b7466c3b72174f6930920,,0,0,,mainnet
0xe9bb3b9000c006cf5231908e8729d4c04d00d985,,0,0,,mainnet
0xf846638aab987d031c79bf12703500d8bd5963a4,,1594.8851213444716,1594.8851213444716,,mainnet
0x883a5f369c27b54b4877a25565471ac6e13d5c41,,4.314590199067085,4.314590199067085,,mainnet
0x8b942abb807499705ff1106089e2bfe1325702eb,,441.306563439856,441.306563439856,,mainnet
0x337dc87d948c78c3080a94bb2a80dffc3a8578af,,6.822049811747003,6.822049811747003,,mainnet
0x4f95ee90a5017fa8f9c972f9b3a839ca63f72a91,,0,0,,mainnet
0xc42b499f9609f3c38e2f076a4885fc50e73d726b,,0,0,,mainnet
0x5ca0a1932faedef09de8e0b34ad22e68ad2bad8d,,0,0,,mainnet
0x79b7a69d90c82e014bf0315e164208119b510fa0,,33.80600291720292,33.80600291720292,,mainnet
0x48a5a6a01ba89cddf97d2d552923d5a11401ed19,,0,0,,mainnet
0x9b6fadedcbe50876eab12f5109e4c370cb97089e,,0,0,,mainnet
0xeb8dfecd1d9447f31122cae7f1bada00dda9746c,,0,0,,mainnet
0x8d88f384fb251c08805944f0c31e52a2277b530b,,0,0,,mainnet
0x3c4f40afedf82b8527fadb407136ae2c92fdcec3,,481.4171904558736,481.4171904558736,,mainnet
0x82f45878fa568a6e977f50637218160c747f291a,,0,0,,mainnet
0xf0efbfba61846d3bf0f3e523012a7eff9e091066,,56.42682192730385,56.42682192730385,,mainnet
0x366cb7e0dc5828a61e4a30c8b6ae693dc557fef6,,80.43024091597573,80.43024091597573,,mainnet
0x95e1149426e7ea770343aae3307223598908cf94,,169.92000906367662,169.92000906367662,,mainnet
0xefc963e6b8423faa918ee52f1f9ab4712293f800,,0,0,,mainnet
0x2c1e48a5c7ea47a05fbbed660797e90828658b41,,0,0,,mainnet
0x1341853f8f661a4e6e79cd1b349793f7d40fe731,,34.046713855797954,34.046713855797954,,mainnet
0x273e9c8198378640f5f007379034b5fa201ef119,,0,0,,mainnet
0xb6cdb3cf4768136bd74d5c9dd25d26665a54a8b1,,0,0,,mainnet
0xff6641c5a5959a5f915fd21ce4c1403bfc683d90,,0,0,,mainnet
0x162a9669c0e162d9ef545efe37f70b010f4bed77,,458.5472314726957,458.5472314726957,,mainnet
0xae23ed4a5f4e4bc17deac6d7303ada9eb0b69888,,316.18784532245377,316.18784532245377,,mainnet
0x4642053d69193f3c78a28855668f194c40ff00b4,,0,0,,mainnet
0x70be2bfe60d875faad5922f2379af1a0afc8e754,,0,0,,mainnet
0x99eb8368478c9ab553c8ac4fd76364ae2ea26dcd,,0,0,,mainnet
0xe590ae610bb85faf7d833326da68c788f1538e36,,0,0,,mainnet
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,,mainnet
0x3aab8ae5cf4a6cd50021d02396ebbc1c0061632d,,65.56864175828154,65.56864175828154,,mainnet
0xc1dc7965b9606066d9b2114b01bee430feaa859f,,0,0,,mainnet
0x2f9a153bd528197bd8f305bb131e3040c9810274,,806.6427535677709,806.6427535677709,,mainnet
0xa359a5753076051b60c6315464bb8a8d3f2fc575,,0,0,,mainnet
0xb645456112e0dd37796b899875107bcff25aca6b,,625.1962300862181,625.1962300862181,,mainnet
0x165b674644cd88559406c33090626c72010a1f5c,,0,0,,mainnet
0xbe2615b571502afa5a5dfdb0361e7f2f62627606,,412.25129883199406,412.25129883199406,,mainnet
0x4693c4fc40c93193b4d9bae0a9d0b66356e71066,,0,0,,mainnet
0xc9a009bed9ed8a32499e18c20f7cd12132c8d6cb,,346.47035343684854,346.47035343684854,,mainnet
0xe35a8b9a5d254693779af1752ac244cbca98d00b,,0,0,,mainnet
0x0d3a725284ad89f861d2a691a6853c1bf32069d6,,0,0,,mainnet
0x82efc24e55f9bf1cfc044dd06838c8f5be3fffb9,,373.0040086543951,373.0040086543951,,mainnet
0x6c3336b576d1d7e00c88e61b3474cce59a9624b7,,0,0,,mainnet
0xe5314e453740b40a92ee2ffa1b928486e76a3834,,0,0,,mainnet
0x156eb74f5b0848e8fe19b8751039cff7ccb4a72b,,0,0,,mainnet
0x7d26d3bd8e5eee24697ecdf4f7b41c2ca2f92f30,,0,0,,mainnet
0xf63050bffa470b1ddf2a4758ddf40adcb502d577,,1758.706725243382,1758.706725243382,,mainnet
0x0ab4b2f1a5cf3d72206cc1415b8e88ef9c698423,,0,0,,mainnet
0x01ec202abb571e073c144691b848f947b017fd16,,0,0,,mainnet
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,,0,0,,mainnet
0xfa35113163bfd33c18a01d1a62d4d14a1ed30a42,,0,0,,mainnet
0xc0fcfd732d6ed4ad1afb182a080f31e74fc0f28d,,0,0,,mainnet
0x3b228235aa52dd0b691777a61c5fd5a65649a75a,,364.9767144637818,364.9767144637818,,mainnet
0x344651a2445484bd2928eb46d2610daac1b42a66,,0,0,,mainnet
0x358ea641cbd3688a5fe6f55e051c708f75a16424,,0,0,,mainnet
0xd65e87f756d0f21faceb8d32eacc509c1284f25d,,0,0,,mainnet
0x107cfa4f1e4c151520070e2b4b2babc45e128a63,,0,0,,mainnet
0xe248602990788a72e0190e06c4f35815440a151b,,2804.77013061901,2804.77013061901,,mainnet
0xe527df5cbb336c5ed3ea472ef799204f87e304fa,,0,0,,mainnet
0x821aa4e64bbbeeaf4bb3a431aae97bd5d5fe7820,,0,0,,mainnet
0x9338e3f5c88f50e140ba243e4560532199d588f8,,35.249111549070776,35.249111549070776,,mainnet
0x6fe4aced57ae0b50d14229f3d40617c8b7d2f2e1,,0,0,,mainnet
0x15d6d330f374a796210efc1445f1f3ea07a0b1ef,,0,0,,mainnet
0x19b570af5dddb8f0f5a15c83d07a1c5153865188,,0,0,,mainnet
0xecdc8013ae94e7a009bf52cd6133ce5d505314b8,,50.28062095706522,50.28062095706522,,mainnet
0x5c044ca8eebab5e982bc61f75f6cce677397a899,,0,0,,mainnet
0x19dffa0e609a16ba8b74dc3e0c2ac359d59239d3,,0,0,,mainnet
0x4f3d3f268dd7dd801bd03bd8d9c78b1a15c97940,,262.00139850322745,262.00139850322745,,mainnet
0xd1f57404b4de2e291cf02416d3fc5f7e2b157f39,,0,0,,mainnet
0x46847c1be6ccf8cb2510a88896559152ae11e83f,,0,0,,mainnet
0x531516ca59544bf8ab2451a072b6fa94adf5a88c,,0,0,,mainnet
0x9b19af2ddce2f38b1b3b8b775f57e196c93ce661,,0,0,,mainnet
0x50f12171c76c8e78b37170b2fa483b9d18f4dc6e,,0,0,,mainnet
0x88e0da237cf198a56375ae5c587120b63d2b2929,,0,0,,mainnet
0x294c7a90aa8b587ab0f05e52f0c337efa39ff4e5,,0,0,,mainnet
0xb4c162af0531cfd40dad4c98fbfab38985c35b1f,,0,0,,mainnet
0xf84f39554247723c757066b8fd7789462ac25894,,0,0,,mainnet
0x1a95f1c8e16bbe0d6de83811140870c557c2f00b,,135.37358219894975,135.37358219894975,,mainnet
0xc165896160920cf5c3553746641f384e4d16d3fa,,0,0,,mainnet
0x32bd4f621dd3c80ffb9b7ea1c0fff7fcf1e6a73f,,0,0,,mainnet
0x5ecbd83cacb719d183c01f067eac83307c25a3d7,,1538.6218477249824,1538.6218477249824,,mainnet
0xbc8180275629f8e6f41fde66baab8a90c0ade988,,0,0,,mainnet
0x5455145e90fcac92408231fc2d82327fdbda5e4b,,2.685372660259865,2.685372660259865,,mainnet
0x43b76bdec4ff802b51cc3100af1b6a928ccfde99,,0,0,,mainnet
0x28b334b1baf64597204626bdc793f215a919fc90,,200.04650374769045,200.04650374769045,,mainnet
0x9d7dab660c32975b10b639036b0308f4c9b38e00,,1462.332001961741,1462.332001961741,,mainnet
0x002a35b60b80a05be41d51c7760ca824fab2e16a,,0,0,,mainnet
0x5e9bd8601903f2d438783ae1b679d01e69bbeb16,,0,0,,mainnet
0x5d7958c02c19279298c449c92bad5221fca01daf,,27.322295577196687,27.322295577196687,,mainnet
0xd38dd0b27e7fc1548d6bfb1ad40af84218696f62,,0,0,,mainnet
0x4bafea7c1452a3a8568d96d99d66b2228b8f7604,,0,0,,mainnet
0xfbf2f4d9fc3779398bb844abc4570e3489d81437,,0,0,,mainnet
0xfbcdeee00aa9b8ce83e3e1a4fce85918e3e94307,,410.8386014717689,410.8386014717689,,mainnet
0xfc5480d57c7dbff406bc8ad7044bdae7a8fedecb,,273.23620180378634,273.23620180378634,,mainnet
0xc436a76fdc7d5e8548bb2e9ec3d3cccc1fd86481,,0,0,,mainnet
0x1426829e5c1adfd79ac1f7fe897aa3b53d471bec,,33.225714416825326,33.225714416825326,,mainnet
0x6f09ef3d1ece52e9c26e1ee2b004a93c7107ab0c,,0,0,,mainnet
0x59b9339a8a3d78a5ffbc86998c85f3c07fa4b1b2,,0,0,,mainnet
0x230b2e139a7d56f24120735a32e9b33459a4f63e,,0,0,,mainnet
0x1750a0511c653bffc27a2a52f0e05d913469098a,,205.92225214021232,205.92225214021232,,mainnet
0x3fe179e6058892ab17515fa81e19197f289c8f7f,,0,0,,mainnet
0xf5ade58b10dfe64005ef10bb9073734e82f5edaa,,0,0,,mainnet
0xcca178a04d83af193330c7927fb9a42212fb1c25,,0,0,,mainnet
0x6e71bc1a0c50b7356ec5ff9e54088e55ef63e1a8,,0,0,,mainnet
0x8d62c1f9a0b8ffcfb8927b5c6cbe3971a666cae2,,0,0,,mainnet
0x0d7cb9f9f00f36a6cd19206bc7404d40ec15fa66,,415.3188988885899,415.3188988885899,,mainnet
0x3ef51736315f52d568d6d2cf289419b9cfffe782,,0,0,,mainnet
0x72c169d75a51cae560783b7adf615131e350bfa3,,0,0,,mainnet
0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,0,0,,mainnet
0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,,mainnet
0x28a8d2163c00d9407d47f89eb4d7cf0cfddfee19,,0,0,,mainnet
0x14e6d67f824c3a7b4329d3228807f8654294e4bd,,0,0,,mainnet
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,,mainnet
0xbba11b41407df8793a89b44ee4b50afad4508555,,156.62788397448762,156.62788397448762,,mainnet
0xe592427a0aece92de3edee1f18e0157c05861564,,0,0,,mainnet
0x22aecc91cc5a29176f031543f475c1793ff25490,,1.5694856077664152,1.5694856077664152,,mainnet
0x99148e35213a564f5fa2dcf37528cae1d457ed60,,0,0,,mainnet
0xd78edfea5aa9fdf6ff4859e55082cbe9aeea8b27,,0,0,,mainnet
0x7e5e71c8c09752ea97b1c70fd37599fb6d740a7c,,0,0,,mainnet
0x00000000008c4fb1c916e0c88fd4cc402d935e7d,,2e-18,2e-18,,mainnet
0x51d505ee130ed41c107f1bdf62950573ff50d8c0,,69.16173692594981,69.16173692594981,,mainnet
0xa64459bf0a25b423586a53c60837b5fa3b37a794,,0,0,,mainnet
0xef6f8498c8bb64aa68ad8469255b4e0755143537,,0,0,,mainnet
0x0000000099cb7fc48a935bceb9f05bbae54e8987,,2.3e-17,2.3e-17,,mainnet
0x6fd250bd2ba276bb2db6c0a7cc0646f899c73db2,,0,0,,mainnet
0xc60f2ced5d6fd8d9fc16f7dec48a22cf07d35efb,,0.05312387576327167,0.05312387576327167,,mainnet
0xc440010ac7f3c592c4a348100e72b42520eb21e2,,0.40802187969632947,0.40802187969632947,,mainnet
0x881d40237659c251811cec9c364ef91dc08d300c,,0,0,,mainnet
0xc92e8bdf79f0507f65a392b0ab4667716bfe0110,,0,0,,mainnet
0x305c46d0c51931f59747f866552400c336979c85,,0,0,,mainnet
0x9008d19f58aabd9ed0d60971565aa8510560ab41,,159.1197791151262,159.1197791151262,,mainnet
0xf8cf33d0872ee97aaeab153f8b44392345e9a60f,,413.2136834686534,413.2136834686534,,mainnet
0xcb859ea579b28e02b87a1fde08d087ab9dbe5149,,0,0,,mainnet
0x57a7a432a159174d6c6e2004800a9ef5c13940b7,,34.75382303388195,34.75382303388195,,mainnet
0xc0fa72d85d2605dd39d4c33a6753fc987556a397,,0,0,,mainnet
0xd94fd889df5f7f92a56e4414445462097fb283cd,,1112.5544675603714,1112.5544675603714,,mainnet
0x19308b90080ed48b2617db0943cc33482497c937,,0,0,,mainnet
0xbc68888bac0c2e62ab7afcf21c226c00cd985f83,,0,0,,mainnet
0xf18f64f958b078feacadbc2ede89c09a7e954116,,3300000,3300000,,mainnet
0xccfa24354a7dd35addc70affcf9a18d7bf1f199a,,0,0,,mainnet
0x4085e9fb679dd2f60c2e64afe9533107fa1c18f2,,0,0,,mainnet
0x6f7a14bd931554683ed15dc92e25d046ed68ea68,,0,0,,mainnet
0xc7b51a1637f86f130686eebd1aae67c051888351,,406.7954631640674,406.7954631640674,,mainnet
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,0,0,,mainnet
0x35389b8534daf919b0be483449c214dd195dc6d1,,2000,2000,,mainnet
0xf65c0432c4f740ef60a327714059f2d3dfbdb2b9,,0,0,,mainnet
0x88f3b61283fea9eedf7f5d24d22c42e3a953d938,,0,0,,mainnet
0x3a89e938b988a4057feeb1a8746aa09f09fd6d43,,150.68177054873038,150.68177054873038,,mainnet
0xc4ee527545e2ed652212be2816a29e0aca59c330,,5858.997517832702,5858.997517832702,,mainnet
0xdf8bfb606ec657f0a1f7c3b56a1c867c197b21c0,,499.916832010582,499.916832010582,,mainnet
0xca9208d882955996a6f0bf8648e0a4aaa9f90b59,,1.0859807997528532,1.0859807997528532,,mainnet
0x2c52ad4e90580773de5eae27a6f11b52f161cfe1,,0,0,,mainnet
0x2f1dc7306cc5b09afc85d8faddf97b303d92f651,,0,0,,mainnet
0x7d374fe73fd8358a93c53e978477f7ba4129be0c,,0,0,,mainnet
0x38dff008a4786bc81baab07c2dae63658e984a4b,,0,0,,mainnet
0x83f79ba9df03aa56bb414dbebfc86353377ffe6c,,0,0,,mainnet
0x978db04870e771474d46e49c43738520c6d1bb23,,0,0,,mainnet
0x87be76fd19391a6a10719f43366b6066f812464a,,0,0,,mainnet
0x364c90218f6664f6c8b154ad9c3e31947cd3640c,,0,0,,mainnet
0xbde41a9b4928ce02da03e9e020df435114a53557,,10690.004959424203,10690.004959424203,,mainnet
0xb2bf4b2be990ece5631c081a42d684695c6ab5df,,114204.47188533403,114204.47188533403,,mainnet
0x8ae90fc9e2929bc7e04311cb6dfb5377979461a5,,100,100,,mainnet
0x766d739ac4138023158cb19f8f4a51c9d9dcf230,,1000,1000,,mainnet
0x8a3bc3867db078ee2742f063745a374ecc231131,,199.91583994708995,199.91583994708995,,mainnet
0x64337565e0ce3e35fb7808c16807803a7540521c,,198.96068270926932,198.96068270926932,,mainnet
0x37be6f8eafffb14173db8e7e71ca578eb5e137c7,,0,0,,mainnet
0xfa4e16c8a25176419f47205805493d16e8819d78,,0,0,,mainnet
0x513e0a261af2d33b46f98b81fed547608fa2a03d,,0,0,,mainnet
0x92a1cb552d0e177f3a135b4c87a4160c8f2a485f,,0,0,,mainnet
0xda69eded6b3e0690efde797621bb4120e20dcfdc,,500,500,,mainnet
0x5f4708624a61e3c032b7b01af5c309eb2faf0d27,,0,0,,mainnet
0x64a0328dd2bfa3a59ac43656fedc79ff6e304f87,,1000,1000,,mainnet
0x2b2c9812a5561dc3b0d99bbeed8690002191ea4d,,0,0,,mainnet
0x44ec8794d1bb7624c223203e64eae927d2d46437,,370,370,,mainnet
0x6eefa2614095a1b32eaf1689440839e5dbf5954d,,0,0,,mainnet
0x429902c1f43b583e099a0aa5b5c8e0fd40c54435,,2653.20305156105,2653.20305156105,,mainnet
0x633b32573793a67ce41a7d0ffe66e78cd3379c45,,11100.580141411483,11100.580141411483,,mainnet
0xa50608894e7ade9216c2ffe14e17c73835cee0b3,,200,200,,mainnet
0x88215a2794ddc031439c72922ec8983bde831c78,,1.6634702911815253,1.6634702911815253,,mainnet
0x9f913e2b7203ad4fd26a8376aaee2d62e5f384ce,,2.70451540835527,2.70451540835527,,mainnet
0x6d357f9ec3aaefead4657b182d75a91d73c815fc,,1806.5996337298213,1806.5996337298213,,mainnet
0xa7649aa944b7dce781859c18913c2dc8a97f03e4,,0,0,,mainnet
0xcea80fc85f517a8c7da4ff984a423279225e810f,,0,0,,mainnet
0xaa3bbf962015ddb060a82f79ce3466fe3dd0a725,,0,0,,mainnet
0x46c4128981525aa446e02ffb2ff762f1d6a49170,,2e-18,2e-18,,mainnet
0xa2d06fc74e2c2c9d374ed8abd98588ac790d48aa,,0,0,,mainnet
0xba07c823f84bb2aa1cfda61cfa957750f2cf0022,,0,0,,mainnet
0x187900dfa38f3a9c6a22a8dbe4d5b29006a3d457,,0,0,,mainnet
0x9e4f198f264a33f754f599f146af26cf6c2f12b8,,1553764.4338610945,1553764.4338610945,,mainnet
0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,,1e-18,1e-18,,mainnet
0xe66b31678d6c16e9ebf358268a790b763c133750,,0,0,,mainnet
0xb9bcc2269141880b51e4fd21a14eb83091d546fc,,0,0,,mainnet
0x80b3e8c29f671dfdf91894cec2818ee0a0cf38d0,,0,0,,mainnet
0xcba48a7e42155eda9b6fc8d2c6b77f77c58f062e,,0,0,,mainnet
0x691dd52de5a167add9df12def20f17290e6f65a3,,0,0,,mainnet
0x533e3c0e6b48010873b947bddc4721b1bdff9648,,173968.94090000002,173968.94090000002,,mainnet
0x57f67611d37cf4e12a42d8883386b9d9fa546fcd,,834.0847313640078,834.0847313640078,,mainnet
0x7dae6820247621464ea925067bf099dd9b0f6d17,,1360.2298087913207,1360.2298087913207,,mainnet
0xf679a80a7fc24b4f0bbce115f07cbc3171255e64,,211.44419170238282,211.44419170238282,,mainnet
0x07358f47433328134f8fc95bc2db5b2b1c9c7f9c,,0,0,,mainnet
0xe5e218c82681e3900850e6e67873fe71c9f38cd2,,0,0,,mainnet
0xcca6910dd1494edd694bf17239393a028f4e6c38,,0,0,,mainnet
0x7f4ca332e67c78dfaaa1033a1a1f676dbf3137da,,0,0,,mainnet
0xc6f930cdc975260253460803d6c37bef970f8afa,,0,0,,mainnet
0x9a1a544a4ecc2e1cec911695651860cd15a1ecc2,,225.1761087659852,225.1761087659852,,mainnet
0xa1cb93215037f3b263e72cc2003687e83cf8722f,,0,0,,mainnet
0x4d2bd8eef756918c405a3511a1a9ba24b368991f,,26.41635475403401,26.41635475403401,,mainnet
0x017475e6707d9b0bccca8c2e7a37116e2ec497fd,,0,0,,mainnet
0xccb918c6d3033e6061c74f4bed1544f65b04527b,,252.10478434327916,252.10478434327916,,mainnet
0xb88e8a18814c0565f6be336e6351b2dd63f24db7,,0,0,,mainnet
0x778dc7fca4d2ab3656f50e32769c380a81a9bac1,,559.4441355817114,559.4441355817114,,mainnet
0x3dcc03b76e461e3974c9ddb51a1c05482f09d278,,0,0,,mainnet
0x90497e2e6b01932cb956d10f50310d0fbed4a4b6,,22.353563405329364,22.353563405329364,,mainnet
0xdb2f789f4637490acb76118f0384e09a86a3d9c1,,0,0,,mainnet
0xde2be7c9c542c55a7a77489a3a7745493988947f,,0,0,,mainnet
0xe316cb8dbb22d55590d47ee6672eeec47a727e53,,0,0,,mainnet
0x67553a16d30a6d03494581aa85b5826129d190f3,,0,0,,mainnet
0x44fba55de6a6eaef91e307dbbfe370a7164054e9,,3.88921e-13,3.88921e-13,,mainnet
0x331ac93059587cca1b2d4f080a9bd4da85a77d85,,0,0,,mainnet
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0,0,,mainnet
0x89d9dd2e85ecc305e276f51bb21fd4c708be9487,,0,0,,mainnet
0xd152f549545093347a162dce210e7293f1452150,,0,0,,mainnet
0xcd1acd2bdf3a7d78776676cae01d39b53376d207,,5882.35,125.29471440615974,,mainnet
0xb698c2580341767e44ea981fc464f044171bf1f7,,0,0,,mainnet
0xab58067c50528790fcc3c49495b0b9de9a2c6399,,5882.35,125.29471440615974,,mainnet
0x90bf93475687df4d67360d6db99d20ab00543857,,5882.347638441702,125.292352847862,,mainnet
0x569559122f073a0e29fc2d84b38891ceea130ba6,,192.43,192.43,,mainnet
0x293b323dc39fc66ed01bea170dff8f97bb8ea2bd,,5882.35,125.29471440615974,,mainnet
0xae3c77d9764e442e95bb981a4938b6fd74bf9127,,0,0,,mainnet
0x70a1e02e1e0447c5be9afe92fd5d513996b52068,,0,0,,mainnet
0x8776f66e728d5c40940fe6218411a6d90e399707,,5882.35,125.29471440615974,,mainnet
0x8864fcd125e24d3cf52aac71d0edc61922566740,,5867.162272904045,110.10698731020464,,mainnet
0xf261147aec0b1905f87df6b4b643b40359f4adb8,,0,0,,mainnet
0x127d4e023ca0c343c168316cea13b99c9cc0cf16,,0,0,,mainnet
0x638fc3311eca6ff6514db82705dc1c7d93fa7d6c,,0,0,,mainnet
0xd77c2fe910b284f36a2389103e5b39a0fc8cc9ea,,5939.478599441907,182.42331384806744,,mainnet
0x26b89952804fddc47d2e5ddaa4e59254342320ae,,5787.297912898385,30.24262730454536,,mainnet
0xea93acca2d60251b4a19d8e7a020b0556f80c027,,144.66,144.66,,mainnet
0xbc1500daaff721f626ef1a4f1a8c4e333648c5a4,,0,0,,mainnet
0xa6ca1ab68c48e22b26acf705bff1292d028c850e,,6886.935655903453,1129.8803703096135,,mainnet
0x8b8bfcd3c63622a2a04163e5ed96e23bfcfe1676,,75.92,75.92,,mainnet
0xdd958c95185626007c1a55c9d02b4e2b275c41b7,,0,0,,mainnet
0x9007d5c8c0f2e772d5df9447562da53d302766ed,,5883.86,126.80471440615975,,mainnet
0x39fd1d5394e3d4d91a7524dd5ee969218ff4ef9e,,5830.35,73.29471440615976,,mainnet
0x15cd412eac01dd4685ff494e32c4ca584139ed96,,0,0,,mainnet
0x86d8e71df8cf1d225b133422f1c750cd6ddb138c,,941.776845988646,941.776845988646,,mainnet
0xad233db0ba3dcc071b0625921ea01720cf0aba9f,,0,0,,mainnet
0xf3a88fb5e3169aa9dc1cec22b1007290e02d95dd,,0,0,,mainnet
0x2e23c611995f6f49e51bc6a2e931aa1ad867e871,,0,0,,mainnet
0x399f78dce8d2bf815eb9c593a569007aa667371b,,200,200,,mainnet
0xe4fe00afa0528d072ff7bd7aa30a876fdd8b64b3,,2000,2000,,mainnet
0xaab762eba67317e7e86abfaae9383445e74fa51b,,260000,260000,,mainnet
0xac716e87b0853c0712674e8e3a8435a489f276b4,,0,0,,mainnet
0x738fc945dd08c27879dd65f89e17783f26ad0cbf,,626.3829642914598,626.3829642914598,,mainnet
0xe75c52e681f5742f5fccba8265b071c838a4fc59,,284.6841379560444,284.6841379560444,,mainnet
0x2d2f82bd46da97d39213e272c5b67088af2be3e5,,50,50,,mainnet
0xab5917bccc58cf71aa48edadfceed47799d4fd5f,,50,50,,mainnet
0xea718b55baeb6f8b86acc1e04945409291575f4b,,2699.365007158911,2699.365007158911,,mainnet
0x63f3ae21fb2a6478ccda5b2beb865b6b4e0a23b9,,0,0,,mainnet
0x4363bb8a31c58d50fc533661420b5420ea3c056a,,3000,3000,,mainnet
0x8701c7056de24461a641b105e3c763d8ce460d99,,0,0,,mainnet
0x27a9b8065af3a678cd121a435bea9253c53ab428,,71205.15130522983,71205.15130522983,,mainnet
0x5da1904a3a2b9fbc400d1166de0b7fbd9539ffbe,,0,0,,mainnet
0x0783d0932a3c6c73e034eef047f9775f80d41e85,,7474.585568217367,7474.585568217367,,mainnet
0x000aba3fffb94d769c3aa1b3eacdc237de18802e,,50,50,,mainnet
0x19bfa7c51fe805b4291f5e68c9cda07e25af7a6b,,0,0,,mainnet
0x1897ecfc9df8ca7f360d271c84e3d8567460202d,,1e-18,1e-18,,mainnet
0x58e1f5ab400f159965d2311467d6550d132bdb60,,95.30623167744689,95.30623167744689,,mainnet
0xd89c1016564913e75768ef87c0b095339d017ba3,,0,0,,mainnet
0xd1917932a7db6af687b523d5db5d7f5c2734763f,,0,0,,mainnet
0xcddf8fdfde9063851c96e845f8388664950b6228,,0,0,,mainnet
0x8349657449884c0d1c86f087fc17577c78ed0770,,0,0,,mainnet
0x246a00729339392340caba40635d956c141a32b1,,0,0,,mainnet
0xc6d301a6102fe01bbe6f461e9dfa3ea775bb07bf,,1316.504539007397,1316.504539007397,,mainnet
0xbd5314cd6cb86c36f5369adccedd5cc585615c75,,0,0,,mainnet
0x51e40bcace0ae47513c3c2ccd4a3033114efa803,,0,0,,mainnet
0x2a20a1c653ca8483b6b9d69a4b64d3085851cfcb,,0,0,,mainnet
0xdbb10d46bd051329b7380a52bbb83c405400a633,,0,0,,mainnet
0x27743d769e1fbc26f8cb5b85448446321c78d58f,,0,0,,mainnet
0x4e5f0f440579c699a7966ef0a9e25b69289bfae1,,0,0,,mainnet
0xb1720612d0131839dc489fcf20398ea925282fca,,4.315313399772409,4.315313399772409,,mainnet
0xa52d110043922c9caf3fd13c0deaed67eb8d2196,,4623.140091829728,4623.140091829728,,mainnet
0x70233a89e93e45c1b01b1a1b18ab86b212850211,,0,0,,mainnet
0x49c8fc71c696bb2aea69cf29d9fdd566e3fc103a,,0,0,,mainnet
0x912e741cc6d3d42c8cf36e6cb28d219a9b0be954,,1307.6590429259763,1307.6590429259763,,mainnet
0xc805c7666180b04e83b0f8311e12c95fc7a2c8cd,,0.002769580610052174,0.002769580610052174,,mainnet
0xd0e2dfd004a6789068620e900dd9a69f6d82fcb7,,120.65491003279958,120.65491003279958,,mainnet
0xbf3103b4282e6ecbf7f6bab3a75b261ce8d593c1,,493.1403134164685,493.1403134164685,,mainnet
0x16e75b7b8bea3787da601ba8291fc601f31c800c,,0,0,,mainnet
0xda9434e626dff1e4d07a8ca20ee856132894e775,,0,0,,mainnet
0x216b4b4ba9f3e719726886d34a177484278bfcae,,0,0,,mainnet
0xdd278566926a71dd44d3eb33f55cfa4f32fcf654,,0,0,,mainnet
0xcbfdb56d42a324cea11c41d187723a6d5e8609ee,,0,0,,mainnet
0x041013b9585276a48f13b4b8eb1d3f5c358ba21a,,0,0,,mainnet
0x1f2acc83db25fd2bba287bf4365ee479334354be,,33.8745040162761,33.8745040162761,,mainnet
0x0000000000d9455cc7eb92d06e00582a982f68fe,,1e-18,1e-18,,mainnet
0x08ea97a844580be491aed42a4f6c89a996a8beec,,196367.73105217135,196367.73105217135,,mainnet
0xd83eb40979ca0dabe945e22629a72765dc9a39bd,,0,0,,mainnet
0x166a00cf3a0b96541562f841eac663f8c255e70c,,1e-18,1e-18,,mainnet
0x8a70b9fefd03d8c54877bc26203a87f253266fc8,,0,0,,mainnet
0x6d90562e565640725c9d57848c1fee90dc5adf16,,0,0,,mainnet
0xbd3774ec6d5aa8bdcf77d989bf13f6bca73ff0c1,,0,0,,mainnet
0x6f1da35a3cfb3e5565a39b3147a51473bbc07f77,,0,0,,mainnet
